날짜,요일,품목,구분,단위,발주,기초재고,수요,실판매,결품,폐기,기말재고,폐기_kg,탄소_kgCO2e,폐기_비용_원
2024-04-06,토,우유,원재료,mL,31200,15640,21840,21840,0,0,25000,0.0,0.0,0.0
2024-04-06,토,휘핑크림,원재료,g,400,200,280,280,0,0,320,0.0,0.0,0.0
2024-04-07,일,치킨 토마토 치즈 샌드위치,완제품,개,22,0,26,22,4,0,0,0.0,0.0,0.0
2024-04-07,일,단호박 에그 샌드위치,완제품,개,17,0,19,17,2,0,0,0.0,0.0,0.0
2024-04-07,일,크루아상,완제품,개,37,0,35,35,0,2,0,0.12,0.5856,3000.0
2024-04-07,일,뉴욕 치즈 케이크,완제품,개,0,15,13,13,0,0,2,0.0,0.0,0.0
2024-04-07,일,그린티 파우더,원재료,g,0,3920,440,440,0,0,3480,0.0,0.0,0.0
2024-04-07,일,모카/초콜릿 소스,원재료,mL,0,3250,900,900,0,0,2350,0.0,0.0,0.0
2024-04-07,일,에스프레소 원두,원재료,g,0,9854,3186,3186,0,0,6668,0.0,0.0,0.0
2024-04-07,일,우유,원재료,mL,0,25000,24040,24040,0,0,960,0.0,0.0,0.0
2024-04-07,일,휘핑크림,원재료,g,0,320,300,300,0,0,20,0.0,0.0,0.0
2024-04-08,월,치킨 토마토 치즈 샌드위치,완제품,개,35,0,16,16,0,19,0,4.275,26.0775,57000.0
2024-04-08,월,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-04-08,월,크루아상,완제품,개,48,0,22,22,0,26,0,1.56,7.6128,39000.0
2024-04-08,월,뉴욕 치즈 케이크,완제품,개,24,2,8,8,0,0,18,0.0,0.0,0.0
2024-04-08,월,그린티 파우더,원재료,g,0,3480,280,280,0,0,3200,0.0,0.0,0.0
2024-04-08,월,모카/초콜릿 소스,원재료,mL,0,2350,570,570,0,0,1780,0.0,0.0,0.0
2024-04-08,월,에스프레소 원두,원재료,g,0,6668,1908,1908,0,0,4760,0.0,0.0,0.0
2024-04-08,월,우유,원재료,mL,45900,960,14500,14500,0,0,32360,0.0,0.0,0.0
2024-04-08,월,휘핑크림,원재료,g,600,20,190,190,0,0,430,0.0,0.0,0.0
2024-04-09,화,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-04-09,화,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-04-09,화,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-04-09,화,뉴욕 치즈 케이크,완제품,개,0,18,8,8,0,0,10,0.0,0.0,0.0
2024-04-09,화,그린티 파우더,원재료,g,0,3200,300,300,0,0,2900,0.0,0.0,0.0
2024-04-09,화,모카/초콜릿 소스,원재료,mL,0,1780,570,570,0,0,1210,0.0,0.0,0.0
2024-04-09,화,에스프레소 원두,원재료,g,0,4760,2106,2106,0,0,2654,0.0,0.0,0.0
2024-04-09,화,우유,원재료,mL,0,32360,15520,15520,0,0,16840,0.0,0.0,0.0
2024-04-09,화,휘핑크림,원재료,g,0,430,190,190,0,0,240,0.0,0.0,0.0
2024-04-10,수,치킨 토마토 치즈 샌드위치,완제품,개,35,0,15,15,0,20,0,4.5,27.45,60000.0
2024-04-10,수,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-04-10,수,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-04-10,수,뉴욕 치즈 케이크,완제품,개,16,10,9,9,0,1,16,0.1,1.28,3500.0
2024-04-10,수,그린티 파우더,원재료,g,0,2900,300,300,0,0,2600,0.0,0.0,0.0
2024-04-10,수,모카/초콜릿 소스,원재료,mL,0,1210,510,510,0,0,700,0.0,0.0,0.0
2024-04-10,수,에스프레소 원두,원재료,g,10100,2654,1980,1980,0,0,10774,0.0,0.0,0.0
2024-04-10,수,우유,원재료,mL,30000,16840,14960,14960,0,0,31880,0.0,0.0,0.0
2024-04-10,수,휘핑크림,원재료,g,300,240,170,170,0,70,300,0.07,0.4284,490.0
2024-04-11,목,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-04-11,목,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-04-11,목,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-04-11,목,뉴욕 치즈 케이크,완제품,개,0,16,9,9,0,0,7,0.0,0.0,0.0
2024-04-11,목,그린티 파우더,원재료,g,0,2600,300,300,0,0,2300,0.0,0.0,0.0
2024-04-11,목,모카/초콜릿 소스,원재료,mL,4600,700,540,540,0,0,4760,0.0,0.0,0.0
2024-04-11,목,에스프레소 원두,원재료,g,0,10774,2106,2106,0,0,8668,0.0,0.0,0.0
2024-04-11,목,우유,원재료,mL,0,31880,15540,15540,0,0,16340,0.0,0.0,0.0
2024-04-11,목,휘핑크림,원재료,g,0,300,180,180,0,0,120,0.0,0.0,0.0
2024-04-12,금,치킨 토마토 치즈 샌드위치,완제품,개,27,0,20,20,0,7,0,1.575,9.6075,21000.0
2024-04-12,금,단호박 에그 샌드위치,완제품,개,19,0,17,17,0,2,0,0.38,1.178,5600.0
2024-04-12,금,크루아상,완제품,개,34,0,29,29,0,5,0,0.3,1.464,7500.0
2024-04-12,금,뉴욕 치즈 케이크,완제품,개,14,7,11,11,0,0,10,0.0,0.0,0.0
2024-04-12,금,그린티 파우더,원재료,g,0,2300,360,360,0,0,1940,0.0,0.0,0.0
2024-04-12,금,모카/초콜릿 소스,원재료,mL,0,4760,690,690,0,0,4070,0.0,0.0,0.0
2024-04-12,금,에스프레소 원두,원재료,g,0,8668,2502,2502,0,0,6166,0.0,0.0,0.0
2024-04-12,금,우유,원재료,mL,30500,16340,18300,18300,0,0,28540,0.0,0.0,0.0
2024-04-12,금,휘핑크림,원재료,g,500,120,230,230,0,0,390,0.0,0.0,0.0
2024-04-13,토,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-04-13,토,단호박 에그 샌드위치,완제품,개,26,0,14,14,0,12,0,2.28,7.068,33600.0
2024-04-13,토,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-04-13,토,뉴욕 치즈 케이크,완제품,개,0,10,9,9,0,0,1,0.0,0.0,0.0
2024-04-13,토,그린티 파우더,원재료,g,0,1940,320,320,0,0,1620,0.0,0.0,0.0
2024-04-13,토,모카/초콜릿 소스,원재료,mL,0,4070,570,570,0,0,3500,0.0,0.0,0.0
2024-04-13,토,에스프레소 원두,원재료,g,0,6166,2052,2052,0,0,4114,0.0,0.0,0.0
2024-04-13,토,우유,원재료,mL,0,28540,15340,15340,0,0,13200,0.0,0.0,0.0
2024-04-13,토,휘핑크림,원재료,g,0,390,190,190,0,0,200,0.0,0.0,0.0
2024-04-14,일,치킨 토마토 치즈 샌드위치,완제품,개,35,0,21,21,0,14,0,3.15,19.215,42000.0
2024-04-14,일,단호박 에그 샌드위치,완제품,개,26,0,17,17,0,9,0,1.71,5.301,25200.0
2024-04-14,일,크루아상,완제품,개,48,0,29,29,0,19,0,1.14,5.5632,28500.0
2024-04-14,일,뉴욕 치즈 케이크,완제품,개,25,1,11,11,0,0,15,0.0,0.0,0.0
2024-04-14,일,그린티 파우더,원재료,g,0,1620,380,380,0,0,1240,0.0,0.0,0.0
2024-04-14,일,모카/초콜릿 소스,원재료,mL,0,3500,690,690,0,0,2810,0.0,0.0,0.0
2024-04-14,일,에스프레소 원두,원재료,g,8600,4114,2610,2610,0,0,10104,0.0,0.0,0.0
2024-04-14,일,우유,원재료,mL,33600,13200,18520,18520,0,0,28280,0.0,0.0,0.0
2024-04-14,일,휘핑크림,원재료,g,400,200,230,230,0,0,370,0.0,0.0,0.0
2024-04-15,월,치킨 토마토 치즈 샌드위치,완제품,개,35,0,14,14,0,21,0,4.725,28.8225,63000.0
2024-04-15,월,단호박 에그 샌드위치,완제품,개,26,0,10,10,0,16,0,3.04,9.424,44800.0
2024-04-15,월,크루아상,완제품,개,48,0,19,19,0,29,0,1.74,8.4912,43500.0
2024-04-15,월,뉴욕 치즈 케이크,완제품,개,0,15,7,7,0,0,8,0.0,0.0,0.0
2024-04-15,월,그린티 파우더,원재료,g,0,1240,240,240,0,0,1000,0.0,0.0,0.0
2024-04-15,월,모카/초콜릿 소스,원재료,mL,0,2810,480,480,0,0,2330,0.0,0.0,0.0
2024-04-15,월,에스프레소 원두,원재료,g,0,10104,1620,1620,0,0,8484,0.0,0.0,0.0
2024-04-15,월,우유,원재료,mL,0,28280,12320,12320,0,0,15960,0.0,0.0,0.0
2024-04-15,월,휘핑크림,원재료,g,0,370,160,160,0,0,210,0.0,0.0,0.0
2024-04-16,화,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-04-16,화,단호박 에그 샌드위치,완제품,개,26,0,14,14,0,12,0,2.28,7.068,33600.0
2024-04-16,화,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-04-16,화,뉴욕 치즈 케이크,완제품,개,18,8,8,8,0,0,18,0.0,0.0,0.0
2024-04-16,화,그린티 파우더,원재료,g,0,1000,300,300,0,0,700,0.0,0.0,0.0
2024-04-16,화,모카/초콜릿 소스,원재료,mL,0,2330,570,570,0,0,1760,0.0,0.0,0.0
2024-04-16,화,에스프레소 원두,원재료,g,0,8484,2160,2160,0,0,6324,0.0,0.0,0.0
2024-04-16,화,우유,원재료,mL,30900,15960,15520,15520,0,0,31340,0.0,0.0,0.0
2024-04-16,화,휘핑크림,원재료,g,400,210,190,190,0,20,400,0.02,0.1224,140.0
2024-04-17,수,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-04-17,수,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-04-17,수,크루아상,완제품,개,48,0,21,21,0,27,0,1.62,7.9056,40500.0
2024-04-17,수,뉴욕 치즈 케이크,완제품,개,0,18,8,8,0,0,10,0.0,0.0,0.0
2024-04-17,수,그린티 파우더,원재료,g,0,700,300,300,0,0,400,0.0,0.0,0.0
2024-04-17,수,모카/초콜릿 소스,원재료,mL,0,1760,600,600,0,0,1160,0.0,0.0,0.0
2024-04-17,수,에스프레소 원두,원재료,g,0,6324,2034,2034,0,0,4290,0.0,0.0,0.0
2024-04-17,수,우유,원재료,mL,0,31340,15500,15500,0,0,15840,0.0,0.0,0.0
2024-04-17,수,휘핑크림,원재료,g,0,400,200,200,0,0,200,0.0,0.0,0.0
2024-04-18,목,치킨 토마토 치즈 샌드위치,완제품,개,35,0,16,16,0,19,0,4.275,26.0775,57000.0
2024-04-18,목,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-04-18,목,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-04-18,목,뉴욕 치즈 케이크,완제품,개,16,10,8,8,0,2,16,0.2,2.56,7000.0
2024-04-18,목,그린티 파우더,원재료,g,4500,400,280,280,0,0,4620,0.0,0.0,0.0
2024-04-18,목,모카/초콜릿 소스,원재료,mL,4100,1160,600,600,0,0,4660,0.0,0.0,0.0
2024-04-18,목,에스프레소 원두,원재료,g,8400,4290,2016,2016,0,0,10674,0.0,0.0,0.0
2024-04-18,목,우유,원재료,mL,31000,15840,14880,14880,0,0,31960,0.0,0.0,0.0
2024-04-18,목,휘핑크림,원재료,g,400,200,200,200,0,0,400,0.0,0.0,0.0
2024-04-19,금,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-04-19,금,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-04-19,금,크루아상,완제품,개,48,0,27,27,0,21,0,1.26,6.1488,31500.0
2024-04-19,금,뉴욕 치즈 케이크,완제품,개,0,16,9,9,0,0,7,0.0,0.0,0.0
2024-04-19,금,그린티 파우더,원재료,g,0,4620,320,320,0,0,4300,0.0,0.0,0.0
2024-04-19,금,모카/초콜릿 소스,원재료,mL,0,4660,600,600,0,0,4060,0.0,0.0,0.0
2024-04-19,금,에스프레소 원두,원재료,g,0,10674,2232,2232,0,0,8442,0.0,0.0,0.0
2024-04-19,금,우유,원재료,mL,0,31960,16120,16120,0,0,15840,0.0,0.0,0.0
2024-04-19,금,휘핑크림,원재료,g,0,400,200,200,0,0,200,0.0,0.0,0.0
2024-04-20,토,치킨 토마토 치즈 샌드위치,완제품,개,35,0,22,22,0,13,0,2.925,17.8425,39000.0
2024-04-20,토,단호박 에그 샌드위치,완제품,개,26,0,17,17,0,9,0,1.71,5.301,25200.0
2024-04-20,토,크루아상,완제품,개,48,0,34,34,0,14,0,0.84,4.0992,21000.0
2024-04-20,토,뉴욕 치즈 케이크,완제품,개,19,7,11,11,0,0,15,0.0,0.0,0.0
2024-04-20,토,그린티 파우더,원재료,g,0,4300,400,400,0,0,3900,0.0,0.0,0.0
2024-04-20,토,모카/초콜릿 소스,원재료,mL,0,4060,780,780,0,0,3280,0.0,0.0,0.0
2024-04-20,토,에스프레소 원두,원재료,g,0,8442,2862,2862,0,0,5580,0.0,0.0,0.0
2024-04-20,토,우유,원재료,mL,31000,15840,20280,20280,0,0,26560,0.0,0.0,0.0
2024-04-20,토,휘핑크림,원재료,g,400,200,260,260,0,0,340,0.0,0.0,0.0
2024-04-21,일,치킨 토마토 치즈 샌드위치,완제품,개,35,0,24,24,0,11,0,2.475,15.0975,33000.0
2024-04-21,일,단호박 에그 샌드위치,완제품,개,26,0,21,21,0,5,0,0.95,2.945,14000.0
2024-04-21,일,크루아상,완제품,개,48,0,38,38,0,10,0,0.6,2.928,15000.0
2024-04-21,일,뉴욕 치즈 케이크,완제품,개,0,15,12,12,0,0,3,0.0,0.0,0.0
2024-04-21,일,그린티 파우더,원재료,g,0,3900,440,440,0,0,3460,0.0,0.0,0.0
2024-04-21,일,모카/초콜릿 소스,원재료,mL,0,3280,840,840,0,0,2440,0.0,0.0,0.0
2024-04-21,일,에스프레소 원두,원재료,g,0,5580,3096,3096,0,0,2484,0.0,0.0,0.0
2024-04-21,일,우유,원재료,mL,0,26560,23080,23080,0,0,3480,0.0,0.0,0.0
2024-04-21,일,휘핑크림,원재료,g,0,340,280,280,0,0,60,0.0,0.0,0.0
2024-04-22,월,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-04-22,월,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-04-22,월,크루아상,완제품,개,48,0,22,22,0,26,0,1.56,7.6128,39000.0
2024-04-22,월,뉴욕 치즈 케이크,완제품,개,23,3,8,8,0,0,18,0.0,0.0,0.0
2024-04-22,월,그린티 파우더,원재료,g,0,3460,300,300,0,0,3160,0.0,0.0,0.0
2024-04-22,월,모카/초콜릿 소스,원재료,mL,0,2440,540,540,0,0,1900,0.0,0.0,0.0
2024-04-22,월,에스프레소 원두,원재료,g,10200,2484,2070,2070,0,0,10614,0.0,0.0,0.0
2024-04-22,월,우유,원재료,mL,43300,3480,15340,15340,0,0,31440,0.0,0.0,0.0
2024-04-22,월,휘핑크림,원재료,g,500,60,180,180,0,0,380,0.0,0.0,0.0
2024-04-23,화,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-04-23,화,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-04-23,화,크루아상,완제품,개,48,0,25,25,0,23,0,1.38,6.7344,34500.0
2024-04-23,화,뉴욕 치즈 케이크,완제품,개,0,18,9,9,0,0,9,0.0,0.0,0.0
2024-04-23,화,그린티 파우더,원재료,g,0,3160,280,280,0,0,2880,0.0,0.0,0.0
2024-04-23,화,모카/초콜릿 소스,원재료,mL,0,1900,600,600,0,0,1300,0.0,0.0,0.0
2024-04-23,화,에스프레소 원두,원재료,g,0,10614,2106,2106,0,0,8508,0.0,0.0,0.0
2024-04-23,화,우유,원재료,mL,0,31440,15680,15680,0,0,15760,0.0,0.0,0.0
2024-04-23,화,휘핑크림,원재료,g,0,380,200,200,0,0,180,0.0,0.0,0.0
2024-04-24,수,치킨 토마토 치즈 샌드위치,완제품,개,35,0,15,15,0,20,0,4.5,27.45,60000.0
2024-04-24,수,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-04-24,수,크루아상,완제품,개,48,0,21,21,0,27,0,1.62,7.9056,40500.0
2024-04-24,수,뉴욕 치즈 케이크,완제품,개,17,9,8,8,0,1,17,0.1,1.28,3500.0
2024-04-24,수,그린티 파우더,원재료,g,0,2880,280,280,0,0,2600,0.0,0.0,0.0
2024-04-24,수,모카/초콜릿 소스,원재료,mL,0,1300,540,540,0,0,760,0.0,0.0,0.0
2024-04-24,수,에스프레소 원두,원재료,g,0,8508,1872,1872,0,0,6636,0.0,0.0,0.0
2024-04-24,수,우유,원재료,mL,31100,15760,13920,13920,0,0,32940,0.0,0.0,0.0
2024-04-24,수,휘핑크림,원재료,g,400,180,180,180,0,0,400,0.0,0.0,0.0
2024-04-25,목,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-04-25,목,단호박 에그 샌드위치,완제품,개,26,0,13,13,0,13,0,2.47,7.657,36400.0
2024-04-25,목,크루아상,완제품,개,48,0,24,24,0,24,0,1.44,7.0272,36000.0
2024-04-25,목,뉴욕 치즈 케이크,완제품,개,0,17,9,9,0,0,8,0.0,0.0,0.0
2024-04-25,목,그린티 파우더,원재료,g,0,2600,300,300,0,0,2300,0.0,0.0,0.0
2024-04-25,목,모카/초콜릿 소스,원재료,mL,4500,760,540,540,0,0,4720,0.0,0.0,0.0
2024-04-25,목,에스프레소 원두,원재료,g,0,6636,2052,2052,0,0,4584,0.0,0.0,0.0
2024-04-25,목,우유,원재료,mL,0,32940,15340,15340,0,0,17600,0.0,0.0,0.0
2024-04-25,목,휘핑크림,원재료,g,0,400,180,180,0,0,220,0.0,0.0,0.0
2024-04-26,금,치킨 토마토 치즈 샌드위치,완제품,개,35,0,21,21,0,14,0,3.15,19.215,42000.0
2024-04-26,금,단호박 에그 샌드위치,완제품,개,26,0,17,17,0,9,0,1.71,5.301,25200.0
2024-04-26,금,크루아상,완제품,개,48,0,30,30,0,18,0,1.08,5.2704,27000.0
2024-04-26,금,뉴욕 치즈 케이크,완제품,개,18,8,12,12,0,0,14,0.0,0.0,0.0
2024-04-26,금,그린티 파우더,원재료,g,0,2300,360,360,0,0,1940,0.0,0.0,0.0
2024-04-26,금,모카/초콜릿 소스,원재료,mL,0,4720,690,690,0,0,4030,0.0,0.0,0.0
2024-04-26,금,에스프레소 원두,원재료,g,8100,4584,2610,2610,0,0,10074,0.0,0.0,0.0
2024-04-26,금,우유,원재료,mL,29200,17600,19500,19500,0,0,27300,0.0,0.0,0.0
2024-04-26,금,휘핑크림,원재료,g,400,220,230,230,0,0,390,0.0,0.0,0.0
2024-04-27,토,치킨 토마토 치즈 샌드위치,완제품,개,28,0,24,24,0,4,0,0.9,5.49,12000.0
2024-04-27,토,단호박 에그 샌드위치,완제품,개,16,0,17,16,1,0,0,0.0,0.0,0.0
2024-04-27,토,크루아상,완제품,개,29,0,32,29,3,0,0,0.0,0.0,0.0
2024-04-27,토,뉴욕 치즈 케이크,완제품,개,0,14,11,11,0,0,3,0.0,0.0,0.0
2024-04-27,토,그린티 파우더,원재료,g,0,1940,400,400,0,0,1540,0.0,0.0,0.0
2024-04-27,토,모카/초콜릿 소스,원재료,mL,0,4030,780,780,0,0,3250,0.0,0.0,0.0
2024-04-27,토,에스프레소 원두,원재료,g,0,10074,2790,2790,0,0,7284,0.0,0.0,0.0
2024-04-27,토,우유,원재료,mL,0,27300,20680,20680,0,0,6620,0.0,0.0,0.0
2024-04-27,토,휘핑크림,원재료,g,0,390,260,260,0,0,130,0.0,0.0,0.0
2024-04-28,일,치킨 토마토 치즈 샌드위치,완제품,개,35,0,22,22,0,13,0,2.925,17.8425,39000.0
2024-04-28,일,단호박 에그 샌드위치,완제품,개,26,0,17,17,0,9,0,1.71,5.301,25200.0
2024-04-28,일,크루아상,완제품,개,48,0,31,31,0,17,0,1.02,4.9776,25500.0
2024-04-28,일,뉴욕 치즈 케이크,완제품,개,23,3,11,11,0,0,15,0.0,0.0,0.0
2024-04-28,일,그린티 파우더,원재료,g,0,1540,380,380,0,0,1160,0.0,0.0,0.0
2024-04-28,일,모카/초콜릿 소스,원재료,mL,0,3250,750,750,0,0,2500,0.0,0.0,0.0
2024-04-28,일,에스프레소 원두,원재료,g,0,7284,2556,2556,0,0,4728,0.0,0.0,0.0
2024-04-28,일,우유,원재료,mL,40200,6620,19080,19080,0,0,27740,0.0,0.0,0.0
2024-04-28,일,휘핑크림,원재료,g,500,130,250,250,0,0,380,0.0,0.0,0.0
2024-04-29,월,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-04-29,월,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-04-29,월,크루아상,완제품,개,48,0,24,24,0,24,0,1.44,7.0272,36000.0
2024-04-29,월,뉴욕 치즈 케이크,완제품,개,0,15,9,9,0,0,6,0.0,0.0,0.0
2024-04-29,월,그린티 파우더,원재료,g,0,1160,280,280,0,0,880,0.0,0.0,0.0
2024-04-29,월,모카/초콜릿 소스,원재료,mL,0,2500,540,540,0,0,1960,0.0,0.0,0.0
2024-04-29,월,에스프레소 원두,원재료,g,0,4728,2034,2034,0,0,2694,0.0,0.0,0.0
2024-04-29,월,우유,원재료,mL,0,27740,14320,14320,0,0,13420,0.0,0.0,0.0
2024-04-29,월,휘핑크림,원재료,g,0,380,180,180,0,0,200,0.0,0.0,0.0
2024-04-30,화,치킨 토마토 치즈 샌드위치,완제품,개,35,0,17,17,0,18,0,4.05,24.705,54000.0
2024-04-30,화,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-04-30,화,크루아상,완제품,개,48,0,22,22,0,26,0,1.56,7.6128,39000.0
2024-04-30,화,뉴욕 치즈 케이크,완제품,개,20,6,8,8,0,0,18,0.0,0.0,0.0
2024-04-30,화,그린티 파우더,원재료,g,0,880,300,300,0,0,580,0.0,0.0,0.0
2024-04-30,화,모카/초콜릿 소스,원재료,mL,0,1960,570,570,0,0,1390,0.0,0.0,0.0
2024-04-30,화,에스프레소 원두,원재료,g,10000,2694,2016,2016,0,0,10678,0.0,0.0,0.0
2024-04-30,화,우유,원재료,mL,33400,13420,15520,15520,0,0,31300,0.0,0.0,0.0
2024-04-30,화,휘핑크림,원재료,g,400,200,190,190,0,10,400,0.01,0.0612,70.0
2024-05-01,수,치킨 토마토 치즈 샌드위치,완제품,개,35,0,18,18,0,17,0,3.825,23.3325,51000.0
2024-05-01,수,단호박 에그 샌드위치,완제품,개,26,0,12,12,0,14,0,2.66,8.246,39200.0
2024-05-01,수,크루아상,완제품,개,48,0,23,23,0,25,0,1.5,7.32,37500.0
2024-05-01,수,뉴욕 치즈 케이크,완제품,개,0,18,8,8,0,0,10,0.0,0.0,0.0
2024-05-01,수,그린티 파우더,원재료,g,0,580,320,320,0,0,260,0.0,0.0,0.0
2024-05-01,수,모카/초콜릿 소스,원재료,mL,0,1390,570,570,0,0,820,0.0,0.0,0.0
2024-05-01,수,에스프레소 원두,원재료,g,0,10678,2106,2106,0,0,8572,0.0,0.0,0.0
2024-05-01,수,우유,원재료,mL,0,31300,15340,15340,0,0,15960,0.0,0.0,0.0
2024-05-01,수,휘핑크림,원재료,g,0,400,190,190,0,0,210,0.0,0.0,0.0
2024-05-02,목,치킨 토마토 치즈 샌드위치,완제품,개,35,0,13,13,0,22,0,4.95,30.195,66000.0
2024-05-02,목,단호박 에그 샌드위치,완제품,개,26,0,10,10,0,16,0,3.04,9.424,44800.0
2024-05-02,목,크루아상,완제품,개,48,0,17,17,0,31,0,1.86,9.0768,46500.0
2024-05-02,목,뉴욕 치즈 케이크,완제품,개,16,10,6,6,0,4,16,0.4,5.12,14000.0
2024-05-02,목,그린티 파우더,원재료,g,4600,260,240,240,0,0,4620,0.0,0.0,0.0
2024-05-02,목,모카/초콜릿 소스,원재료,mL,4500,820,450,450,0,0,4870,0.0,0.0,0.0
2024-05-02,목,에스프레소 원두,원재료,g,0,8572,1674,1674,0,0,6898,0.0,0.0,0.0
2024-05-02,목,우유,원재료,mL,30900,15960,12340,12340,0,0,34520,0.0,0.0,0.0
2024-05-02,목,휘핑크림,원재료,g,400,210,150,150,0,60,400,0.06,0.3672,420.0
2024-05-03,금,치킨 토마토 치즈 샌드위치,완제품,개,35,0,14,14,0,21,0,4.725,28.8225,63000.0
2024-05-03,금,단호박 에그 샌드위치,완제품,개,26,0,10,10,0,16,0,3.04,9.424,44800.0
2024-05-03,금,크루아상,완제품,개,48,0,19,19,0,29,0,1.74,8.4912,43500.0
2024-05-03,금,뉴욕 치즈 케이크,완제품,개,0,16,7,7,0,0,9,0.0,0.0,0.0
2024-05-03,금,그린티 파우더,원재료,g,0,4620,240,240,0,0,4380,0.0,0.0,0.0
2024-05-03,금,모카/초콜릿 소스,원재료,mL,0,4870,510,510,0,0,4360,0.0,0.0,0.0
2024-05-03,금,에스프레소 원두,원재료,g,0,6898,1818,1818,0,0,5080,0.0,0.0,0.0
2024-05-03,금,우유,원재료,mL,0,34520,13100,13100,0,0,21420,0.0,0.0,0.0
2024-05-03,금,휘핑크림,원재료,g,0,400,170,170,0,0,230,0.0,0.0,0.0
2024-05-04,토,치킨 토마토 치즈 샌드위치,완제품,개,27,0,22,22,0,5,0,1.125,6.8625,15000.0
2024-05-04,토,단호박 에그 샌드위치,완제품,개,18,0,16,16,0,2,0,0.38,1.178,5600.0
2024-05-04,토,크루아상,완제품,개,37,0,31,31,0,6,0,0.36,1.7568,9000.0
2024-05-04,토,뉴욕 치즈 케이크,완제품,개,12,9,11,11,0,0,10,0.0,0.0,0.0
2024-05-04,토,그린티 파우더,원재료,g,0,4380,420,420,0,0,3960,0.0,0.0,0.0
2024-05-04,토,모카/초콜릿 소스,원재료,mL,0,4360,810,810,0,0,3550,0.0,0.0,0.0
2024-05-04,토,에스프레소 원두,원재료,g,7600,5080,2808,2808,0,0,9872,0.0,0.0,0.0
2024-05-04,토,우유,원재료,mL,25400,21420,21280,21280,0,0,25540,0.0,0.0,0.0
2024-05-04,토,휘핑크림,원재료,g,400,230,270,270,0,0,360,0.0,0.0,0.0
2024-05-05,일,치킨 토마토 치즈 샌드위치,완제품,개,35,0,22,22,0,13,0,2.925,17.8425,39000.0
2024-05-05,일,단호박 에그 샌드위치,완제품,개,26,0,18,18,0,8,0,1.52,4.712,22400.0
2024-05-05,일,크루아상,완제품,개,48,0,31,31,0,17,0,1.02,4.9776,25500.0
2024-05-05,일,뉴욕 치즈 케이크,완제품,개,0,10,11,10,1,0,0,0.0,0.0,0.0
2024-05-05,일,그린티 파우더,원재료,g,0,3960,420,420,0,0,3540,0.0,0.0,0.0
2024-05-05,일,모카/초콜릿 소스,원재료,mL,0,3550,900,900,0,0,2650,0.0,0.0,0.0
2024-05-05,일,에스프레소 원두,원재료,g,0,9872,3060,3060,0,0,6812,0.0,0.0,0.0
